session_id,user_id,customer_name,product_id,product,category,sequence_order,timestamp
2093,123,佳玲,8185,泡麵,食品零食,4,2025-01-25 20:07:39
2986,112,小華,1823,無線滑鼠,3C配件,5,2025-01-27 11:52:11
7719,115,家豪,4241,男用短襪,居家生活,2,2024-09-16 01:37:30
8572,101,小華,7667,果汁飲料,食品零食,4,2024-06-24 14:32:22
4185,113,小美,275,保溫瓶,居家生活,3,2024-02-28 04:58:08
6359,122,Daniel,8042,無糖紅茶,食品零食,4,2024-02-04 03:00:19
9985,122,佳玲,7271,女用短襪,居家生活,2,2024-08-29 10:09:47
3643,106,小美,1746,女用短襪,居家生活,2,2024-05-30 04:31:12
9759,124,Sophia,2859,螢光筆組,文具用品,1,2024-12-09 00:24:29
5476,105,Daniel,5966,洗衣精,居家生活,2,2024-04-20 01:15:14
9721,107,Daniel,882,女用短襪,居家生活,6,2025-02-19 19:02:14
2684,113,Emily,7374,洗髮精,居家生活,1,2024-11-02 00:10:11
1797,125,Sophia,3405,充電線,3C配件,2,2024-07-10 08:41:05
4276,103,小美,7008,女用短襪,居家生活,1,2024-01-08 12:16:26
4148,122,小華,3713,牛奶餅乾,食品零食,1,2025-02-12 06:06:44
3736,102,Sophia,8496,果汁飲料,食品零食,1,2025-02-21 11:54:39
6286,118,佳玲,3493,無糖紅茶,食品零食,5,2024-07-21 15:34:43
2979,108,佳玲,1834,快充行動電源,3C配件,3,2024-06-14 06:19:16
1245,113,Kevin,296,無糖紅茶,食品零食,4,2024-04-18 16:42:12
4606,103,Emily,6145,洗衣精,居家生活,1,2024-02-04 07:57:27
7735,110,Eric,8285,充電線,3C配件,1,2024-12-30 19:31:18
3809,109,小華,9928,果汁飲料,食品零食,3,2024-11-19 14:08:50
3177,111,家豪,5309,洗衣精,居家生活,6,2024-09-03 02:27:29
6490,101,Eric,9685,無糖紅茶,食品零食,4,2024-07-14 18:36:21
4808,117,Eric,317,護手霜,居家生活,2,2024-01-11 22:26:26
3032,110,佳玲,7120,保溫瓶,居家生活,2,2024-11-13 02:53:25
1981,105,Kevin,8271,螢光筆組,文具用品,3,2024-04-13 05:31:19
7156,107,小美,4000,洗衣精,居家生活,6,2024-11-02 16:09:20
6385,105,Emily,5302,泡麵,食品零食,6,2025-02-06 01:26:31
9533,126,Sophia,4826,洗手慕絲,居家生活,1,2024-04-27 12:03:40
6615,108,佳玲,8936,護手霜,居家生活,1,2024-12-06 09:02:30
4644,120,Sophia,8643,洗髮精,居家生活,3,2024-04-03 16:06:21
1099,103,Daniel,1246,螢光筆組,文具用品,2,2024-01-27 23:05:47
3318,107,家豪,1603,筆記本,文具用品,2,2024-10-30 19:58:58
4348,108,Ivy,1380,無糖紅茶,食品零食,4,2025-01-06 17:00:20
6103,106,佳玲,4112,無糖紅茶,食品零食,4,2024-03-31 22:03:30
5079,110,Emily,9544,洗髮精,居家生活,4,2024-11-21 07:19:58
5454,128,Daniel,1410,牛奶餅乾,食品零食,3,2024-07-22 13:45:08
3748,116,Daniel,7025,自動鉛筆,文具用品,5,2024-11-08 15:46:50
3553,127,Daniel,424,筆記本,文具用品,4,2024-08-06 03:01:49
5918,120,Ivy,2603,男用短襪,居家生活,5,2025-01-07 06:23:49
5215,113,Daniel,5111,無糖紅茶,食品零食,4,2024-05-25 13:39:31
8878,103,Kevin,2338,牙刷組,居家生活,6,2024-08-28 07:07:32
3535,130,佳玲,168,女用短襪,居家生活,1,2025-03-17 18:13:47
7131,116,Sophia,6912,螢光筆組,文具用品,4,2025-01-15 13:35:08
7292,116,Emily,9738,牛奶餅乾,食品零食,1,2024-07-28 01:24:49
3039,113,Eric,2760,快充行動電源,3C配件,2,2025-01-25 15:53:06
5182,125,Kevin,8449,果汁飲料,食品零食,6,2024-09-07 23:07:08
7032,123,小美,6413,洗髮精,居家生活,4,2025-01-11 08:59:07
4970,116,小美,6021,保溫瓶,居家生活,6,2024-12-27 01:01:43
3422,109,Eric,7562,洗髮精,居家生活,6,2024-03-16 09:15:30
5053,120,Eric,2744,果汁飲料,食品零食,1,2024-02-29 03:21:38
7297,113,Eric,1416,牙刷組,居家生活,5,2024-04-06 15:23:56
3716,127,Sophia,4243,自動鉛筆,文具用品,6,2024-06-03 18:13:40
9735,122,Sophia,9702,無糖紅茶,食品零食,3,2025-01-10 14:59:10
2456,104,Eric,5742,果汁飲料,食品零食,2,2024-05-17 07:37:42
7520,123,Emily,205,泡麵,食品零食,2,2025-02-21 17:54:11
1025,104,小華,6945,洗手慕絲,居家生活,5,2024-08-01 23:49:49
5724,124,Sophia,2895,洗髮精,居家生活,2,2024-07-10 06:47:11
3200,107,Daniel,3081,洗衣精,居家生活,5,2024-02-26 16:24:29
4482,106,佳玲,1066,無糖紅茶,食品零食,6,2024-04-03 06:59:10
5249,129,Sophia,7320,牛奶餅乾,食品零食,6,2024-11-15 03:58:32
3721,103,Emily,1504,洗髮精,居家生活,4,2024-03-04 10:04:35
2052,111,小美,9695,保溫瓶,居家生活,2,2024-09-01 17:39:55
2651,101,小美,4459,護手霜,居家生活,1,2024-12-06 21:12:22
1685,104,佳玲,8657,果汁飲料,食品零食,1,2024-07-11 21:57:14
9520,125,Emily,8061,快充行動電源,3C配件,4,2025-01-22 12:16:15
8036,111,Kevin,5720,牛奶餅乾,食品零食,3,2025-02-22 08:43:24
6918,122,Sophia,6300,牛奶餅乾,食品零食,5,2024-01-30 12:57:45
6410,126,小華,150,充電線,3C配件,4,2025-03-21 14:37:45
3275,101,Eric,2113,快充行動電源,3C配件,5,2024-05-23 09:02:56
7036,115,Eric,7885,護手霜,居家生活,5,2024-07-30 06:50:33
1051,121,Kevin,372,果汁飲料,食品零食,6,2024-07-03 01:39:57
6333,122,Daniel,3926,果汁飲料,食品零食,5,2024-09-05 14:34:10
2333,112,Sophia,7900,充電線,3C配件,6,2025-03-14 03:39:26
7305,110,Eric,3296,洗髮精,居家生活,6,2024-03-14 18:56:04
9267,102,家豪,8258,女用短襪,居家生活,1,2024-06-03 19:58:45
8648,106,Daniel,1995,泡麵,食品零食,4,2024-12-05 19:41:06
4946,108,佳玲,2892,泡麵,食品零食,6,2024-12-24 03:15:22
2728,114,小美,2725,筆記本,文具用品,3,2024-07-15 10:12:27
4610,124,Emily,7903,無糖紅茶,食品零食,6,2024-03-04 04:56:33
9757,121,Daniel,1581,女用短襪,居家生活,6,2024-06-19 08:08:54
2059,121,Kevin,6276,無糖紅茶,食品零食,6,2025-01-15 13:53:43
8159,126,佳玲,3762,男用短襪,居家生活,3,2024-02-29 10:35:38
2436,104,小華,5674,泡麵,食品零食,6,2024-10-30 06:51:02
2902,119,Kevin,2187,洗衣精,居家生活,3,2024-07-13 21:00:17
1027,110,小美,9767,泡麵,食品零食,5,2024-04-07 14:07:55
7941,111,Kevin,2169,螢光筆組,文具用品,5,2024-12-05 21:54:15
4639,104,Sophia,250,無糖紅茶,食品零食,5,2025-03-12 16:46:12
6176,105,Emily,3686,洗衣精,居家生活,4,2024-12-14 16:35:40
3415,120,Emily,2489,筆記本,文具用品,6,2024-12-06 01:15:01
6245,110,Ivy,2122,洗手慕絲,居家生活,3,2025-03-10 20:53:51
8836,121,佳玲,8210,洗衣精,居家生活,3,2024-12-26 13:42:55
1963,126,Kevin,2601,女用短襪,居家生活,6,2024-04-17 08:11:40
1861,130,家豪,8087,女用短襪,居家生活,6,2024-07-19 10:53:23
3608,101,Ivy,6527,快充行動電源,3C配件,3,2024-08-04 17:14:12
6706,125,Sophia,6507,護手霜,居家生活,1,2024-09-27 10:18:18
5626,123,佳玲,9078,洗手慕絲,居家生活,4,2024-02-19 04:45:57
6298,125,Eric,986,洗衣精,居家生活,6,2024-06-04 16:39:29
3681,119,家豪,7339,牙刷組,居家生活,6,2024-09-04 10:35:52
3372,107,佳玲,3305,保溫瓶,居家生活,6,2024-11-29 00:19:57
6934,124,Eric,1770,泡麵,食品零食,6,2025-02-06 05:22:26
7169,114,家豪,1022,洗衣精,居家生活,1,2024-07-01 17:15:11
3943,102,小華,8544,護手霜,居家生活,6,2024-06-22 21:36:17
8107,105,Sophia,4114,無糖紅茶,食品零食,1,2024-03-01 08:46:09
7498,116,Emily,9867,快充行動電源,3C配件,2,2024-11-30 13:40:00
2468,125,Daniel,6360,無糖紅茶,食品零食,3,2024-11-19 23:46:55
8292,112,小美,2066,洗衣精,居家生活,1,2024-02-12 04:26:37
9015,121,Ivy,3785,果汁飲料,食品零食,1,2024-10-27 20:51:41
8856,109,小華,9813,保溫瓶,居家生活,2,2024-07-15 17:37:43
8105,110,Eric,2151,牙刷組,居家生活,1,2024-06-15 02:18:42
9806,106,Sophia,423,男用短襪,居家生活,4,2024-10-11 19:31:49
9684,116,小華,8601,洗手慕絲,居家生活,5,2024-10-02 23:43:39
3033,125,佳玲,2022,螢光筆組,文具用品,2,2025-03-17 21:48:45
3948,101,Ivy,7427,無線滑鼠,3C配件,3,2024-03-03 01:25:30
3110,119,佳玲,2741,無糖紅茶,食品零食,1,2024-10-14 09:20:54
1573,103,小華,8392,牛奶餅乾,食品零食,3,2024-07-05 19:49:19
3811,114,小美,4168,果汁飲料,食品零食,3,2024-01-24 18:54:44
5807,122,Ivy,7389,護手霜,居家生活,2,2024-10-22 17:51:23
6127,117,Kevin,8918,無線滑鼠,3C配件,5,2024-04-17 03:36:17
1732,108,小美,3181,洗衣精,居家生活,2,2024-06-02 07:50:08
3198,120,Ivy,3639,自動鉛筆,文具用品,5,2024-07-02 10:05:58
3105,124,Eric,7014,洗衣精,居家生活,1,2024-10-08 09:16:59
5270,113,家豪,6654,洗髮精,居家生活,4,2024-02-12 09:15:15
7968,123,家豪,8880,果汁飲料,食品零食,2,2024-02-06 22:55:18
5413,121,佳玲,6197,牙刷組,居家生活,5,2024-12-02 23:35:04
9379,120,家豪,6976,果汁飲料,食品零食,2,2024-06-10 15:47:16
7208,101,Eric,4155,螢光筆組,文具用品,1,2024-05-18 04:32:14
9707,104,Ivy,6764,牙刷組,居家生活,1,2024-06-17 23:18:29
2457,112,Kevin,4576,充電線,3C配件,2,2025-03-20 08:13:11
5483,101,小華,6279,泡麵,食品零食,2,2024-07-12 03:49:22
3023,106,Ivy,5122,女用短襪,居家生活,5,2025-02-24 17:49:35
2565,117,Kevin,9474,女用短襪,居家生活,3,2024-10-09 09:52:07
2623,129,小美,2897,男用短襪,居家生活,3,2025-01-19 14:11:00
3960,112,Ivy,9138,果汁飲料,食品零食,5,2025-03-27 14:39:36
8812,119,家豪,4344,無線滑鼠,3C配件,1,2024-12-17 18:41:54
3547,122,家豪,2437,洗衣精,居家生活,4,2024-10-17 09:44:04
1866,130,Kevin,4181,女用短襪,居家生活,6,2024-11-07 15:13:40
8500,106,Daniel,5899,牛奶餅乾,食品零食,4,2024-09-14 10:26:34
5519,114,Ivy,3848,保溫瓶,居家生活,3,2024-11-21 03:09:55
6007,114,Kevin,1576,洗髮精,居家生活,6,2024-02-10 02:47:32
4932,103,家豪,9525,洗衣精,居家生活,1,2024-02-13 10:24:27
9074,126,小美,7046,無線滑鼠,3C配件,6,2024-09-17 04:58:01
8858,116,Ivy,8822,保溫瓶,居家生活,6,2024-03-04 14:45:45
1227,120,佳玲,219,護手霜,居家生活,6,2024-08-05 19:27:15
6653,108,Ivy,793,自動鉛筆,文具用品,5,2024-08-17 06:08:09
9577,129,佳玲,2964,無糖紅茶,食品零食,1,2024-07-06 04:51:14
9416,112,小美,7025,無線滑鼠,3C配件,4,2024-07-13 06:12:25
7115,104,Kevin,4192,果汁飲料,食品零食,5,2025-03-11 04:17:28
5752,110,Daniel,4909,螢光筆組,文具用品,3,2024-04-19 00:04:52
7449,107,Emily,8546,男用短襪,居家生活,1,2024-08-25 22:29:29
8999,102,Kevin,196,筆記本,文具用品,5,2024-08-23 11:57:43
5888,112,小華,184,筆記本,文具用品,3,2025-03-31 06:46:40
7587,112,小美,1760,螢光筆組,文具用品,4,2024-09-08 07:11:32
2388,117,Ivy,2618,牙刷組,居家生活,4,2024-03-04 17:44:46
1113,105,Emily,3804,女用短襪,居家生活,4,2024-07-21 13:37:41
5903,112,Sophia,3084,泡麵,食品零食,5,2025-02-19 09:48:41
2780,115,Daniel,2751,牛奶餅乾,食品零食,2,2024-06-30 15:48:00
1095,112,佳玲,1913,無糖紅茶,食品零食,2,2024-05-25 01:27:56
3190,113,Sophia,5526,快充行動電源,3C配件,1,2024-03-23 07:14:42
8852,122,Emily,2046,男用短襪,居家生活,4,2024-09-07 20:01:45
9119,126,家豪,5422,護手霜,居家生活,4,2024-09-13 14:09:27
3153,104,小華,446,洗手慕絲,居家生活,2,2024-03-20 12:31:44
9192,101,佳玲,952,螢光筆組,文具用品,6,2025-02-28 12:27:25
8039,120,小美,7216,果汁飲料,食品零食,4,2024-05-28 10:16:31
8961,103,Sophia,4159,自動鉛筆,文具用品,5,2024-03-19 18:36:49
4061,108,Emily,1984,無線滑鼠,3C配件,3,2024-12-24 09:00:21
8031,107,Daniel,1788,保溫瓶,居家生活,6,2025-01-08 18:17:21
3968,107,Eric,2536,洗髮精,居家生活,2,2024-03-02 04:49:00
7574,102,Emily,3248,牙刷組,居家生活,2,2024-08-06 00:38:34
4270,103,小美,6331,無糖紅茶,食品零食,4,2024-09-25 11:09:26
4791,108,Kevin,7080,保溫瓶,居家生活,4,2024-02-01 18:33:48
7997,121,小美,5085,牛奶餅乾,食品零食,1,2024-05-17 13:14:14
5596,112,Sophia,4146,果汁飲料,食品零食,3,2024-01-25 06:37:02
1669,101,小美,5369,男用短襪,居家生活,2,2024-05-26 17:11:13
5590,130,Eric,1750,泡麵,食品零食,4,2024-04-04 09:11:04
9049,112,Kevin,5086,泡麵,食品零食,1,2024-02-19 00:29:50
3134,111,Kevin,6020,果汁飲料,食品零食,6,2025-02-02 21:26:29
9664,120,Kevin,4003,護手霜,居家生活,6,2024-05-21 07:38:49
7292,103,小華,2237,洗衣精,居家生活,6,2025-01-15 21:54:43
2971,102,Eric,3220,護手霜,居家生活,2,2024-12-26 16:13:47
2616,103,Ivy,5718,牛奶餅乾,食品零食,3,2025-01-06 17:15:54
4309,118,家豪,817,女用短襪,居家生活,2,2024-04-08 15:13:35
5137,129,Ivy,5790,保溫瓶,居家生活,3,2024-08-17 22:55:57
2923,130,Sophia,1209,牛奶餅乾,食品零食,4,2024-08-02 19:04:10
9255,126,小美,2835,果汁飲料,食品零食,5,2024-05-20 04:41:39
5745,102,Eric,1096,洗手慕絲,居家生活,6,2024-04-07 14:28:20
9110,122,Ivy,8512,無糖紅茶,食品零食,1,2024-03-25 15:56:16
9344,113,Ivy,6493,洗髮精,居家生活,4,2024-11-06 09:53:05
4390,106,小美,2721,洗手慕絲,居家生活,5,2024-04-21 21:33:29
1145,129,Ivy,7561,果汁飲料,食品零食,5,2024-12-28 19:07:02
5240,110,佳玲,4955,泡麵,食品零食,6,2024-05-17 20:06:11
2951,106,佳玲,847,牙刷組,居家生活,5,2024-05-01 10:37:32
1640,121,家豪,4650,保溫瓶,居家生活,2,2024-05-18 01:52:32
5079,127,佳玲,8858,泡麵,食品零食,1,2024-01-01 23:36:59
6692,121,Eric,6147,護手霜,居家生活,3,2024-02-12 19:59:54
5326,124,家豪,6790,泡麵,食品零食,5,2024-05-30 11:49:10
1938,121,小美,5924,快充行動電源,3C配件,2,2025-01-09 10:10:59
3895,109,小美,8904,護手霜,居家生活,6,2025-03-20 21:14:09
2743,124,Sophia,4316,無糖紅茶,食品零食,6,2024-11-20 22:00:12
4377,127,Daniel,3714,果汁飲料,食品零食,3,2024-05-17 07:25:28
7479,105,Daniel,3896,果汁飲料,食品零食,6,2025-01-06 15:47:52
7039,105,Daniel,1635,女用短襪,居家生活,4,2024-04-02 16:43:33
4031,127,家豪,3194,果汁飲料,食品零食,5,2024-09-08 06:34:06
5621,101,Emily,2769,快充行動電源,3C配件,2,2025-02-22 14:21:08
4077,103,家豪,1280,泡麵,食品零食,4,2024-05-05 16:34:00
7594,104,Ivy,2349,洗衣精,居家生活,6,2025-01-19 00:25:45
2633,113,Sophia,439,護手霜,居家生活,1,2025-02-27 00:29:36
1716,105,佳玲,1469,螢光筆組,文具用品,3,2024-03-14 22:50:32
1221,126,小美,1842,洗髮精,居家生活,5,2025-01-11 12:19:13
2392,107,家豪,7971,女用短襪,居家生活,5,2024-08-15 05:56:23
6036,111,Daniel,2631,洗髮精,居家生活,2,2024-01-29 19:47:21
5382,121,Ivy,2116,洗衣精,居家生活,1,2025-02-26 01:37:16
2684,118,Emily,1780,牛奶餅乾,食品零食,5,2025-03-29 15:07:12
3323,101,佳玲,493,果汁飲料,食品零食,2,2024-08-06 14:01:52
3414,112,Emily,3800,筆記本,文具用品,6,2024-07-15 04:05:33
9057,106,小華,3778,保溫瓶,居家生活,1,2024-05-24 13:00:33
2249,120,Kevin,2039,無糖紅茶,食品零食,3,2024-02-13 01:34:41
3475,106,Sophia,8791,男用短襪,居家生活,3,2024-11-03 06:36:11
7967,105,Emily,4802,牛奶餅乾,食品零食,3,2025-03-24 03:47:01
5441,130,Daniel,6147,自動鉛筆,文具用品,3,2025-02-19 02:46:49
1035,128,家豪,2501,牙刷組,居家生活,3,2024-03-16 14:13:16
8318,124,Daniel,1202,牙刷組,居家生活,1,2024-10-22 15:33:47
5562,105,小華,5392,泡麵,食品零食,2,2024-04-03 14:01:05
6777,111,Daniel,7044,牛奶餅乾,食品零食,4,2024-12-21 15:04:16
6463,105,佳玲,6378,保溫瓶,居家生活,4,2024-10-08 18:05:56
9826,118,Daniel,8824,泡麵,食品零食,5,2025-02-24 08:22:41
7301,103,Eric,7011,女用短襪,居家生活,5,2024-10-22 07:59:08
2429,108,Kevin,146,牙刷組,居家生活,2,2025-03-11 00:37:28
6937,118,Daniel,2288,果汁飲料,食品零食,1,2024-01-31 12:43:09
6912,128,家豪,4928,洗衣精,居家生活,4,2024-03-14 20:04:46
7898,108,佳玲,3779,無糖紅茶,食品零食,1,2025-01-17 05:01:01
2920,123,家豪,6284,泡麵,食品零食,6,2024-01-14 15:27:47
7089,102,小華,9629,無糖紅茶,食品零食,1,2024-09-01 21:37:27
3591,101,家豪,6084,護手霜,居家生活,2,2024-02-10 08:55:18
2262,101,Eric,6923,螢光筆組,文具用品,2,2025-01-26 06:38:30
8696,124,家豪,8741,護手霜,居家生活,6,2024-06-02 17:07:08
7742,124,Kevin,7374,保溫瓶,居家生活,6,2024-12-21 00:28:51
5698,104,家豪,1083,果汁飲料,食品零食,6,2024-01-17 21:59:50
3843,117,家豪,278,洗衣精,居家生活,4,2025-03-02 15:25:24
8443,118,Emily,9472,保溫瓶,居家生活,5,2024-06-05 08:16:34
7941,130,家豪,4553,自動鉛筆,文具用品,1,2024-09-24 13:44:47
3050,124,佳玲,6660,果汁飲料,食品零食,5,2024-01-29 07:58:12
7427,106,Ivy,1364,保溫瓶,居家生活,6,2024-08-27 17:22:55
6131,121,Sophia,6333,果汁飲料,食品零食,2,2024-01-28 13:31:30
7950,107,Emily,1876,女用短襪,居家生活,1,2024-02-09 13:12:20
6496,101,佳玲,4723,牙刷組,居家生活,2,2024-10-04 03:52:34
2070,107,Eric,279,保溫瓶,居家生活,3,2024-04-06 20:05:11
4305,121,小美,4037,男用短襪,居家生活,3,2024-02-13 20:45:27
1735,119,Daniel,848,牛奶餅乾,食品零食,1,2024-06-10 03:23:37
6056,101,Kevin,4726,保溫瓶,居家生活,4,2024-09-13 07:05:43
6152,125,Sophia,5930,牙刷組,居家生活,2,2024-12-25 03:32:43
6428,114,Ivy,1754,筆記本,文具用品,5,2025-02-17 05:28:05
1388,119,Sophia,7914,護手霜,居家生活,5,2025-03-20 01:21:43
5753,106,家豪,7687,牙刷組,居家生活,1,2025-03-29 22:47:24
2528,123,佳玲,3633,女用短襪,居家生活,6,2024-11-30 05:07:43
3638,117,Ivy,8673,快充行動電源,3C配件,3,2024-08-17 04:46:36
6554,110,Kevin,7159,牛奶餅乾,食品零食,1,2024-12-30 14:06:47
4917,107,Eric,1328,無糖紅茶,食品零食,2,2024-10-17 22:51:25
9151,104,小美,2436,自動鉛筆,文具用品,3,2024-10-07 03:10:25
9174,104,Daniel,5239,泡麵,食品零食,2,2024-05-31 05:52:44
2116,109,Eric,6052,無線滑鼠,3C配件,3,2024-02-15 02:35:23
3935,123,Daniel,4326,保溫瓶,居家生活,4,2024-05-11 16:05:39
3301,104,Eric,8099,洗手慕絲,居家生活,1,2024-07-05 10:26:08
7568,114,Eric,2213,洗手慕絲,居家生活,4,2024-07-06 18:39:31
6138,112,小華,6869,筆記本,文具用品,5,2024-08-18 09:34:09
1699,120,小美,4111,洗手慕絲,居家生活,6,2025-02-24 20:25:05
1130,105,小華,4862,洗髮精,居家生活,4,2024-03-22 20:45:28
7541,128,小華,3754,泡麵,食品零食,4,2025-03-23 16:49:51
2531,112,Daniel,7775,洗衣精,居家生活,6,2024-09-30 16:55:29
2787,103,家豪,1875,果汁飲料,食品零食,4,2025-01-28 15:46:09
4268,113,Kevin,1156,牙刷組,居家生活,3,2024-06-24 22:00:15
8967,107,Daniel,1973,洗衣精,居家生活,3,2024-08-20 01:23:37
9930,105,Daniel,2484,快充行動電源,3C配件,6,2024-04-19 11:39:27
1513,120,Sophia,1122,泡麵,食品零食,3,2025-02-08 15:39:35
8756,107,小美,3565,泡麵,食品零食,1,2025-01-23 15:23:53
5421,109,家豪,1469,充電線,3C配件,2,2024-02-05 09:58:21
7636,103,Emily,7496,泡麵,食品零食,4,2024-09-25 07:47:43
5250,106,小美,1614,泡麵,食品零食,4,2024-06-24 10:48:35
3695,107,Kevin,6966,泡麵,食品零食,4,2024-08-31 19:29:49
3632,123,Sophia,5911,護手霜,居家生活,6,2024-10-19 14:10:05
1162,118,Eric,3353,牙刷組,居家生活,1,2025-01-05 21:03:43
3369,111,Kevin,332,男用短襪,居家生活,2,2024-08-22 05:22:11
9182,128,Kevin,1961,女用短襪,居家生活,6,2024-07-27 09:34:06
9531,124,小美,7481,男用短襪,居家生活,2,2024-11-20 16:21:34
2596,102,佳玲,3174,牙刷組,居家生活,4,2024-12-22 19:52:56
3721,120,Sophia,3641,洗手慕絲,居家生活,3,2024-04-17 06:57:35
1235,112,Kevin,365,無糖紅茶,食品零食,3,2024-06-06 18:16:49
3043,123,Daniel,7571,無糖紅茶,食品零食,4,2024-07-29 12:48:21
6770,127,Ivy,7077,果汁飲料,食品零食,5,2025-01-26 12:13:37
2857,130,家豪,7617,洗手慕絲,居家生活,4,2024-07-10 06:26:26
3664,118,Sophia,6351,牙刷組,居家生活,3,2025-03-08 15:55:43
5640,123,Eric,1725,女用短襪,居家生活,1,2025-02-16 03:46:46
2468,121,小美,6838,泡麵,食品零食,1,2024-09-11 22:42:46
9924,104,Daniel,8347,泡麵,食品零食,5,2025-02-16 01:11:17
5749,128,Sophia,3571,護手霜,居家生活,2,2025-02-01 16:33:09
7243,104,佳玲,7793,女用短襪,居家生活,1,2024-06-28 16:53:30
7765,130,Sophia,224,牙刷組,居家生活,3,2025-02-04 08:09:11
9315,110,Emily,4433,洗髮精,居家生活,3,2025-03-05 15:05:57
4957,101,Sophia,635,男用短襪,居家生活,1,2024-01-14 05:35:03
7134,127,Ivy,9929,無糖紅茶,食品零食,3,2024-06-20 06:12:16
8045,108,Ivy,6512,果汁飲料,食品零食,2,2024-11-11 23:27:47
7444,127,小美,9567,洗髮精,居家生活,4,2024-03-06 23:09:57
7396,124,家豪,6704,牙刷組,居家生活,3,2024-09-21 05:46:07
8166,108,小華,2169,洗手慕絲,居家生活,5,2024-03-01 22:59:24
7422,127,Emily,9158,洗衣精,居家生活,2,2024-06-14 07:25:07
2527,103,小美,7266,泡麵,食品零食,1,2024-11-17 21:36:03
3507,101,Eric,9007,護手霜,居家生活,1,2024-10-19 13:55:22
1414,124,家豪,7533,螢光筆組,文具用品,6,2024-11-19 13:02:19
4056,108,佳玲,4964,女用短襪,居家生活,2,2024-10-01 08:55:45
7194,125,Emily,947,護手霜,居家生活,3,2024-02-12 05:14:04
1379,121,Eric,1794,洗髮精,居家生活,1,2024-08-23 21:41:45
3010,104,家豪,4727,洗髮精,居家生活,3,2024-04-02 03:22:40
2267,116,Kevin,3507,牙刷組,居家生活,4,2024-02-21 17:52:41
1359,114,小華,8071,螢光筆組,文具用品,6,2024-02-09 07:39:23
7879,113,Kevin,7487,洗手慕絲,居家生活,2,2024-04-02 10:52:38
1166,129,家豪,9394,果汁飲料,食品零食,6,2024-11-06 01:08:42
2920,111,Kevin,8028,男用短襪,居家生活,5,2024-11-03 19:53:48
1082,106,Ivy,4269,無線滑鼠,3C配件,1,2024-04-08 22:04:04
1484,118,小美,8586,無糖紅茶,食品零食,5,2025-01-24 05:32:48
4543,128,Kevin,1980,男用短襪,居家生活,2,2024-01-16 11:55:31
3270,108,小華,2173,牛奶餅乾,食品零食,3,2024-05-20 17:32:00
4264,103,Kevin,9135,牛奶餅乾,食品零食,6,2024-05-30 17:00:16
9123,114,Ivy,6652,洗髮精,居家生活,2,2024-05-08 06:17:50
4242,122,Emily,6536,護手霜,居家生活,1,2024-10-25 21:23:35
6105,106,佳玲,8092,無糖紅茶,食品零食,4,2025-03-28 16:14:38
7942,120,Emily,5322,果汁飲料,食品零食,5,2024-02-25 22:06:39
7275,114,佳玲,9392,無糖紅茶,食品零食,3,2024-07-10 23:02:09
2052,115,家豪,653,筆記本,文具用品,5,2024-05-09 21:22:02
7714,110,Eric,8791,洗手慕絲,居家生活,3,2024-07-22 01:05:24
2878,106,Kevin,7135,女用短襪,居家生活,2,2024-07-02 08:55:54
2190,107,Kevin,6194,螢光筆組,文具用品,2,2025-02-03 11:26:55
3003,101,Kevin,278,自動鉛筆,文具用品,6,2024-06-17 07:46:59
8624,119,Kevin,3911,自動鉛筆,文具用品,5,2024-02-03 14:02:20
5646,120,佳玲,8738,無線滑鼠,3C配件,2,2024-02-22 20:25:25
5555,123,Eric,1325,無糖紅茶,食品零食,5,2024-11-26 15:21:19
8130,111,Kevin,3346,牙刷組,居家生活,2,2024-01-26 17:59:00
9169,102,Emily,7001,保溫瓶,居家生活,1,2024-03-04 16:29:07
3803,120,Kevin,9785,自動鉛筆,文具用品,4,2024-05-01 20:59:11
1348,110,小美,9533,牙刷組,居家生活,1,2024-08-24 10:21:12
3147,127,Sophia,706,牙刷組,居家生活,5,2024-09-27 01:25:27
6527,121,小美,1237,洗手慕絲,居家生活,4,2024-02-18 15:06:45
5931,109,Kevin,5765,無糖紅茶,食品零食,4,2024-02-10 20:15:35
6131,116,Eric,871,洗衣精,居家生活,4,2024-06-01 16:33:02
9082,128,小華,6226,護手霜,居家生活,5,2024-02-22 01:03:58
4670,102,小美,2373,無線滑鼠,3C配件,1,2024-06-14 15:51:45
4708,106,小華,3231,泡麵,食品零食,6,2025-02-19 13:25:49
9807,101,小美,4354,果汁飲料,食品零食,1,2024-02-26 01:44:51
5985,103,Emily,5495,果汁飲料,食品零食,6,2024-11-09 13:49:09
5422,123,家豪,2357,充電線,3C配件,5,2024-08-23 04:21:55
3069,111,家豪,9670,螢光筆組,文具用品,4,2024-11-22 16:16:00
3004,117,Ivy,4040,無糖紅茶,食品零食,5,2024-09-01 17:50:38
5596,111,Daniel,3800,保溫瓶,居家生活,1,2024-05-15 10:47:08
2356,112,Ivy,4071,自動鉛筆,文具用品,6,2024-11-27 07:29:46
2278,103,Daniel,1087,牙刷組,居家生活,2,2024-01-07 07:52:09
8670,127,Sophia,3178,洗衣精,居家生活,4,2024-02-23 12:23:43
4418,127,Eric,8744,洗髮精,居家生活,5,2025-03-15 11:24:32
6108,123,Daniel,2623,洗衣精,居家生活,5,2024-02-24 04:44:07
4584,130,Kevin,6417,女用短襪,居家生活,4,2025-03-20 22:35:27
